Date,Open,High,Low,Close,Volume,Adj Close
"Jun 5, 2026",114.27,117.98,106.73,110.08,"21,339,800",110.08
"Jun 4, 2026",113.08,122.63,110.39,119.95,"24,826,300",119.95
"Jun 3, 2026",119.58,122.50,113.66,114.70,"21,579,800",114.70
"Jun 2, 2026",125.34,128.40,122.56,123.32,"19,498,000",123.32
"Jun 1, 2026",132.38,135.63,121.00,122.39,"37,294,600",122.39
"May 29, 2026",139.94,144.00,134.05,143.48,"34,878,600",143.48
"May 28, 2026",147.17,150.83,142.37,148.03,"20,458,600",148.03
"May 27, 2026",149.72,151.00,137.91,150.23,"29,193,300",150.23
"May 26, 2026",141.96,146.00,138.56,143.20,"32,920,000",143.20
"May 22, 2026",131.41,139.76,131.31,135.76,"32,970,700",135.76
"May 21, 2026",126.14,130.87,123.80,125.45,"30,826,400",125.45
"May 20, 2026",127.48,135.35,124.22,134.28,"24,347,700",134.28
"May 19, 2026",125.97,129.57,115.23,127.31,"30,076,900",127.31
"May 18, 2026",132.76,138.38,125.67,131.16,"32,319,500",131.16
"May 15, 2026",128.10,130.37,121.80,124.77,"22,469,100",124.77
"May 14, 2026",123.10,133.18,121.31,132.55,"25,324,100",132.55
"May 13, 2026",123.89,127.24,116.89,124.15,"26,587,400",124.15
"May 12, 2026",112.76,121.49,112.41,117.56,"34,195,200",117.56
"May 11, 2026",105.27,123.94,104.00,117.35,"54,779,700",117.35
"May 8, 2026",86.04,105.62,85.87,105.47,"79,927,300",105.47
"May 7, 2026",84.71,84.79,77.93,78.58,"22,942,900",78.58
"May 6, 2026",79.62,84.68,78.86,84.65,"19,779,200",84.65
"May 5, 2026",82.60,83.00,76.56,78.76,"17,126,000",78.76
"May 4, 2026",78.36,81.83,76.25,80.31,"16,241,300",80.31
"May 1, 2026",83.53,83.79,78.43,78.81,"16,378,800",78.81
"Apr 30, 2026",77.55,83.59,77.47,82.51,"17,604,200",82.51
"Apr 29, 2026",77.86,78.01,73.99,77.02,"17,751,400",77.02
"Apr 28, 2026",80.07,81.78,77.60,78.59,"14,379,700",78.59
"Apr 27, 2026",79.69,82.48,77.05,82.29,"19,386,300",82.29
"Apr 24, 2026",86.34,86.41,79.08,79.68,"22,130,400",79.68
"Apr 23, 2026",89.85,90.30,81.57,84.60,"22,664,100",84.60
"Apr 22, 2026",90.46,93.10,87.76,90.04,"21,474,400",90.04
"Apr 21, 2026",90.33,91.95,85.75,86.64,"27,450,400",86.64
"Apr 20, 2026",84.85,90.35,84.60,89.46,"28,827,400",89.46
"Apr 17, 2026",84.08,86.99,83.60,84.80,"26,066,300",84.80
"Apr 16, 2026",76.97,83.49,76.90,82.93,"41,014,200",82.93
"Apr 15, 2026",73.58,74.59,69.60,73.60,"23,568,700",73.60
"Apr 14, 2026",73.56,74.75,70.48,72.22,"22,643,000",72.22
"Apr 13, 2026",67.05,71.55,66.59,70.62,"17,994,700",70.62
"Apr 10, 2026",67.70,70.06,66.34,68.05,"18,621,000",68.05
"Apr 9, 2026",69.06,69.79,66.54,66.74,"17,250,900",66.74
"Apr 8, 2026",72.00,73.67,67.81,69.08,"26,863,800",69.08
"Apr 7, 2026",67.11,68.30,63.96,66.32,"25,396,300",66.32
"Apr 6, 2026",67.73,70.32,66.60,67.67,"22,351,800",67.67
"Apr 2, 2026",62.22,69.39,61.86,67.73,"32,670,600",67.73
"Apr 1, 2026",65.50,68.67,65.30,65.52,"27,157,200",65.52
"Mar 31, 2026",61.71,64.58,59.03,64.22,"26,607,400",64.22
"Mar 30, 2026",61.45,61.64,56.13,57.38,"21,933,500",57.38
"Mar 27, 2026",66.01,66.10,60.35,60.93,"20,311,800",60.93
"Mar 26, 2026",71.20,72.09,65.59,65.94,"22,988,800",65.94
"Mar 25, 2026",68.94,75.06,68.94,72.88,"34,508,800",72.88
"Mar 24, 2026",67.00,68.60,64.46,66.07,"21,358,000",66.07
"Mar 23, 2026",68.08,69.45,66.05,68.00,"23,852,300",68.00
"Mar 20, 2026",72.00,73.98,66.39,67.23,"35,247,200",67.23
"Mar 19, 2026",68.82,72.73,68.00,71.93,"28,549,900",71.93
"Mar 18, 2026",76.04,76.88,69.40,69.48,"33,919,300",69.48
"Mar 17, 2026",71.47,78.67,71.27,78.59,"29,734,900",78.59
"Mar 16, 2026",69.32,72.38,68.67,71.31,"16,946,700",71.31
"Mar 13, 2026",69.15,71.31,67.44,68.41,"16,039,800",68.41
"Mar 12, 2026",71.95,72.60,68.28,68.37,"17,683,000",68.37
"Mar 11, 2026",68.80,73.30,68.33,71.96,"18,140,600",71.96
"Mar 10, 2026",70.34,72.93,68.62,68.93,"18,248,800",68.93
"Mar 9, 2026",69.39,72.13,67.82,71.48,"18,434,200",71.48
"Mar 6, 2026",68.14,75.11,68.14,70.11,"22,272,800",70.11
"Mar 5, 2026",70.92,72.31,67.34,70.00,"14,528,800",70.00
"Mar 4, 2026",70.81,74.10,69.47,71.91,"17,073,000",71.91
"Mar 3, 2026",68.86,73.25,66.19,70.13,"17,405,200",70.13
"Mar 2, 2026",66.68,72.10,66.45,70.97,"18,845,500",70.97
"Feb 27, 2026",67.59,69.59,64.10,69.10,"25,729,800",69.10
"Feb 26, 2026",70.04,72.74,68.81,72.65,"18,411,600",72.65
"Feb 25, 2026",71.10,71.85,68.88,70.20,"11,793,700",70.20
"Feb 24, 2026",68.88,70.06,66.60,69.97,"12,858,300",69.97
"Feb 23, 2026",68.75,71.25,68.50,70.21,"13,795,700",70.21
"Feb 20, 2026",75.48,78.20,69.40,70.86,"18,253,500",70.86
"Feb 19, 2026",72.90,77.11,72.35,76.58,"14,693,400",76.58
"Feb 18, 2026",71.00,75.76,69.99,74.42,"19,118,400",74.42
"Feb 17, 2026",66.08,70.99,65.00,69.89,"12,059,200",69.89
"Feb 13, 2026",66.69,69.60,65.50,67.44,"14,737,900",67.44
"Feb 12, 2026",67.53,68.45,63.87,66.01,"18,313,700",66.01
"Feb 11, 2026",73.13,73.40,67.02,69.62,"17,563,100",69.62
"Feb 10, 2026",74.60,75.86,71.55,72.03,"13,195,600",72.03
"Feb 9, 2026",72.03,76.80,70.75,75.84,"16,394,400",75.84
"Feb 6, 2026",69.00,72.66,67.00,72.32,"20,049,600",72.32
"Feb 5, 2026",69.98,72.99,65.20,66.32,"22,675,400",66.32
"Feb 4, 2026",81.35,81.35,68.56,73.11,"26,237,400",73.11
"Feb 3, 2026",78.60,81.32,75.77,81.27,"19,000,600",81.27
"Feb 2, 2026",79.16,80.70,73.88,74.15,"18,337,000",74.15
"Jan 30, 2026",85.00,89.32,78.02,80.07,"22,707,000",80.07
"Jan 29, 2026",87.94,89.00,83.00,85.68,"15,857,300",85.68
"Jan 28, 2026",87.22,89.80,86.03,88.57,"16,263,000",88.57
"Jan 27, 2026",82.89,87.00,82.00,87.00,"17,676,500",87.00
"Jan 26, 2026",86.75,87.16,80.01,80.48,"21,659,900",80.48
"Jan 23, 2026",89.06,94.45,86.12,88.90,"24,381,000",88.90
"Jan 22, 2026",86.38,89.40,81.35,87.98,"30,063,000",87.98
"Jan 21, 2026",90.02,91.25,82.71,87.82,"30,538,700",87.82
"Jan 20, 2026",93.70,98.27,88.30,89.16,"29,300,900",89.16
"Jan 16, 2026",92.53,99.58,92.40,96.30,"36,105,300",96.30
"Jan 15, 2026",89.26,92.46,86.65,90.76,"24,810,300",90.76
"Jan 14, 2026",86.35,92.19,84.50,91.80,"28,346,000",91.80
"Jan 13, 2026",89.14,89.73,85.65,86.58,"21,759,500",86.58
"Jan 12, 2026",84.98,88.84,83.42,87.90,"22,125,000",87.90
"Jan 9, 2026",84.53,88.43,82.45,84.85,"23,780,400",84.85
"Jan 8, 2026",85.50,89.87,82.26,83.08,"29,874,200",83.08
"Jan 7, 2026",84.10,85.96,81.85,84.08,"28,603,500",84.08
"Jan 6, 2026",77.76,86.25,74.05,86.03,"43,669,700",86.03
"Jan 5, 2026",74.62,78.25,71.31,78.14,"33,498,600",78.14
"Jan 2, 2026",70.63,76.24,66.85,75.99,"31,517,600",75.99
"Dec 31, 2025",71.50,73.20,69.13,69.76,"17,594,200",69.76
"Dec 30, 2025",73.03,74.69,70.44,70.45,"30,151,700",70.45
"Dec 29, 2025",69.50,72.74,69.32,70.12,"18,294,100",70.12
"Dec 26, 2025",76.68,76.99,70.39,70.65,"23,157,800",70.65
"Dec 24, 2025",78.04,79.83,74.80,77.18,"16,720,600",77.18
"Dec 23, 2025",73.81,79.18,73.29,77.18,"35,673,300",77.18
"Dec 22, 2025",72.94,78.45,72.75,77.55,"48,279,600",77.55
"Dec 19, 2025",61.12,70.56,60.75,70.52,"52,764,800",70.52
"Dec 18, 2025",56.20,60.25,56.03,59.92,"27,939,400",59.92
"Dec 17, 2025",56.10,56.91,53.08,53.96,"23,761,100",53.96
"Dec 16, 2025",54.19,56.73,52.68,55.49,"22,447,400",55.49
"Dec 15, 2025",63.05,64.56,55.08,55.41,"32,932,200",55.41
"Dec 12, 2025",62.50,65.18,59.80,61.49,"33,545,300",61.49
"Dec 11, 2025",57.51,64.15,56.85,63.53,"31,378,800",63.53
"Dec 10, 2025",53.44,58.83,52.25,57.52,"38,839,900",57.52
"Dec 9, 2025",51.23,53.75,50.34,53.43,"17,526,200",53.43
"Dec 8, 2025",50.08,52.37,49.22,51.56,"21,748,500",51.56
"Dec 5, 2025",48.88,49.70,47.70,49.06,"14,633,100",49.06
"Dec 4, 2025",45.65,49.68,44.82,49.37,"28,366,600",49.37
"Dec 3, 2025",41.90,44.74,41.50,44.72,"14,385,200",44.72
"Dec 2, 2025",40.56,42.99,40.42,41.90,"13,390,800",41.90
"Dec 1, 2025",41.15,41.30,39.98,40.37,"13,260,600",40.37
"Nov 28, 2025",42.51,42.70,41.80,42.14,"5,636,800",42.14
"Nov 26, 2025",43.24,43.59,41.38,41.93,"10,906,100",41.93
"Nov 25, 2025",42.03,42.81,40.38,42.60,"10,568,800",42.60
"Nov 24, 2025",40.76,42.53,39.30,42.45,"20,281,000",42.45
"Nov 21, 2025",39.83,41.04,37.57,40.30,"18,870,000",40.30
"Nov 20, 2025",46.08,46.26,39.32,39.48,"25,029,300",39.48
"Nov 19, 2025",42.50,44.53,42.43,43.62,"15,304,000",43.62
"Nov 18, 2025",42.22,43.61,41.23,42.78,"16,982,000",42.78
"Nov 17, 2025",45.15,45.68,42.22,43.31,"17,583,500",43.31
"Nov 14, 2025",43.71,47.22,43.30,45.54,"21,107,100",45.54
"Nov 13, 2025",48.76,49.38,44.37,45.25,"26,517,100",45.25
"Nov 12, 2025",51.93,55.33,49.66,49.97,"21,987,100",49.97
"Nov 11, 2025",56.00,56.96,51.21,51.24,"33,240,100",51.24
"Nov 10, 2025",53.74,54.50,50.76,51.90,"22,929,800",51.90
"Nov 7, 2025",47.66,52.10,46.31,51.64,"25,058,800",51.64
"Nov 6, 2025",56.21,56.21,49.41,49.61,"21,053,100",49.61
"Nov 5, 2025",56.66,57.28,54.87,56.42,"13,254,300",56.42
"Nov 4, 2025",57.80,59.49,56.51,56.57,"13,725,500",56.57
"Nov 3, 2025",63.03,63.10,59.13,61.34,"11,463,500",61.34
"Oct 31, 2025",61.77,63.45,60.40,62.98,"13,830,100",62.98
"Oct 30, 2025",65.00,65.18,60.89,60.92,"12,479,000",60.92
"Oct 29, 2025",64.14,67.39,63.48,66.16,"17,907,200",66.16
"Oct 28, 2025",65.68,66.54,63.61,63.75,"11,772,900",63.75
"Oct 27, 2025",66.19,66.35,64.15,65.62,"19,183,300",65.62
"Oct 24, 2025",64.81,66.18,63.65,64.56,"12,041,200",64.56
"Oct 23, 2025",61.56,64.70,60.75,63.57,"13,226,400",63.57
"Oct 22, 2025",62.97,64.02,58.41,60.56,"22,149,400",60.56
"Oct 21, 2025",68.04,68.04,64.86,65.40,"17,508,200",65.40
"Oct 20, 2025",69.14,72.18,66.68,67.35,"25,835,200",67.35
"Oct 17, 2025",65.89,68.50,63.70,66.27,"16,892,900",66.27
"Oct 16, 2025",70.07,72.25,66.43,67.00,"23,835,200",67.00
"Oct 15, 2025",70.02,73.97,67.08,69.27,"26,290,800",69.27
"Oct 14, 2025",65.34,69.67,62.19,68.03,"27,623,500",68.03
"Oct 13, 2025",67.88,70.44,64.62,65.42,"26,180,300",65.42
"Oct 10, 2025",70.80,73.50,64.14,64.26,"40,876,800",64.26
"Oct 9, 2025",64.90,68.54,64.42,66.42,"25,844,500",66.42
"Oct 8, 2025",64.15,68.53,63.65,65.31,"36,149,900",65.31
"Oct 7, 2025",59.01,62.56,57.02,61.51,"36,545,600",61.51
"Oct 6, 2025",56.87,59.26,55.80,58.50,"31,020,500",58.50
"Oct 3, 2025",52.05,56.94,51.26,56.16,"37,741,900",56.16
"Oct 2, 2025",48.64,52.65,48.51,52.47,"35,212,900",52.47
"Oct 1, 2025",47.38,49.42,47.12,47.97,"25,640,200",47.97
"Sep 30, 2025",47.21,47.99,46.51,47.91,"14,856,100",47.91
"Sep 29, 2025",47.40,48.10,46.37,47.01,"16,145,400",47.01
"Sep 26, 2025",47.30,47.69,45.83,46.26,"14,907,100",46.26
"Sep 25, 2025",48.00,48.62,45.21,46.63,"22,418,500",46.63
"Sep 24, 2025",51.79,52.48,48.43,48.69,"30,681,600",48.69
"Sep 23, 2025",49.03,54.16,47.91,52.91,"38,064,000",52.91
"Sep 22, 2025",47.13,50.26,46.80,49.81,"22,995,900",49.81
"Sep 19, 2025",47.68,48.93,47.13,47.79,"26,870,000",47.79
"Sep 18, 2025",48.92,49.19,47.00,47.18,"19,434,100",47.18
"Sep 17, 2025",47.56,48.54,46.45,48.08,"20,731,000",48.08
"Sep 16, 2025",52.00,52.08,47.01,47.24,"42,608,100",47.24
"Sep 15, 2025",53.58,55.17,52.72,54.04,"23,957,100",54.04
"Sep 12, 2025",48.98,54.03,48.61,53.34,"27,889,800",53.34
"Sep 11, 2025",46.32,49.67,46.06,48.43,"22,816,300",48.43
"Sep 10, 2025",47.53,48.11,45.60,46.17,"11,638,500",46.17
"Sep 9, 2025",47.01,47.53,45.51,47.03,"13,243,700",47.03
"Sep 8, 2025",45.50,48.20,45.49,47.73,"18,846,400",47.73
"Sep 5, 2025",43.56,45.99,42.39,45.84,"17,362,000",45.84
"Sep 4, 2025",44.16,44.58,42.70,42.99,"17,273,100",42.99
"Sep 3, 2025",50.27,50.90,43.51,43.53,"33,322,300",43.53
"Sep 2, 2025",46.75,49.54,45.68,49.31,"20,305,200",49.31
"Aug 29, 2025",47.85,48.80,46.02,48.60,"15,897,800",48.60
"Aug 28, 2025",46.88,47.97,45.34,47.91,"16,940,200",47.91
"Aug 27, 2025",48.68,48.74,45.82,46.25,"16,784,700",46.25
"Aug 26, 2025",47.73,50.92,47.00,48.13,"47,698,000",48.13
"Aug 25, 2025",45.16,49.59,44.05,47.22,"30,133,200",47.22
"Aug 22, 2025",40.97,44.68,40.42,44.38,"18,818,200",44.38
"Aug 21, 2025",40.78,41.87,40.22,41.53,"14,951,500",41.53
"Aug 20, 2025",40.21,40.86,38.26,40.69,"20,325,000",40.69
"Aug 19, 2025",45.10,45.16,40.90,40.92,"24,104,800",40.92
"Aug 18, 2025",44.30,47.08,44.03,44.97,"21,268,900",44.97
"Aug 15, 2025",42.97,44.88,41.75,44.27,"14,183,100",44.27
"Aug 14, 2025",42.76,45.69,42.01,42.81,"18,472,900",42.81
"Aug 13, 2025",44.00,44.70,42.44,43.00,"14,523,600",43.00
"Aug 12, 2025",45.37,47.27,43.42,43.43,"20,848,000",43.43
"Aug 11, 2025",44.65,46.10,41.51,45.02,"24,893,500",45.02
"Aug 8, 2025",47.54,49.92,43.50,44.69,"39,170,200",44.69
"Aug 7, 2025",44.19,44.58,43.10,44.21,"21,522,100",44.21
"Aug 6, 2025",44.71,45.10,43.67,44.10,"8,051,600",44.10
"Aug 5, 2025",45.12,45.38,43.13,44.75,"10,920,400",44.75
"Aug 4, 2025",45.10,45.80,44.07,44.54,"11,625,100",44.54
"Aug 1, 2025",43.19,46.17,42.31,44.81,"16,566,300",44.81
"Jul 31, 2025",46.37,47.72,45.43,45.92,"13,041,500",45.92
"Jul 30, 2025",43.86,46.56,43.36,46.44,"16,853,400",46.44
"Jul 29, 2025",45.41,45.51,42.83,43.79,"14,706,500",43.79
"Jul 28, 2025",47.96,48.17,44.41,45.11,"20,928,700",45.11
"Jul 25, 2025",47.90,48.23,46.45,47.43,"14,517,900",47.43
"Jul 24, 2025",49.30,49.62,47.31,48.13,"12,600,600",48.13
"Jul 23, 2025",47.62,49.28,46.93,49.15,"18,179,900",49.15
"Jul 22, 2025",45.99,47.87,44.46,46.88,"24,381,700",46.88
"Jul 21, 2025",50.05,51.58,46.85,47.19,"29,305,900",47.19
"Jul 18, 2025",50.65,51.85,47.91,51.39,"32,919,600",51.39
"Jul 17, 2025",48.70,53.44,48.60,51.33,"46,760,200",51.33
"Jul 16, 2025",45.55,48.07,44.86,47.69,"26,692,300",47.69
"Jul 15, 2025",43.29,45.48,42.82,44.60,"29,999,700",44.60
"Jul 14, 2025",39.30,43.47,38.77,43.21,"29,196,200",43.21
"Jul 11, 2025",38.97,40.30,38.60,39.03,"16,371,500",39.03
"Jul 10, 2025",39.17,39.68,38.13,39.10,"13,663,800",39.10
"Jul 9, 2025",38.53,39.43,37.77,39.14,"16,267,300",39.14
"Jul 8, 2025",38.49,39.94,37.98,38.74,"27,769,400",38.74
"Jul 7, 2025",36.98,39.06,35.28,38.88,"35,564,100",38.88
"Jul 3, 2025",35.79,36.21,35.25,35.66,"7,976,000",35.66
"Jul 2, 2025",34.39,35.79,33.73,35.68,"14,865,600",35.68
"Jul 1, 2025",37.01,38.26,33.88,34.33,"26,656,500",34.33
"Jun 30, 2025",36.53,37.95,35.42,35.77,"18,438,400",35.77
"Jun 27, 2025",36.65,37.66,34.83,35.38,"75,749,300",35.38
"Jun 26, 2025",32.41,37.27,32.41,36.14,"41,601,800",36.14
"Jun 25, 2025",34.00,34.50,31.78,32.35,"22,969,800",32.35
"Jun 24, 2025",33.08,34.23,32.43,33.46,"28,392,600",33.46
"Jun 23, 2025",28.92,32.93,28.44,32.78,"44,056,800",32.78
"Jun 20, 2025",28.35,30.11,27.84,30.04,"37,066,000",30.04
"Jun 18, 2025",26.40,28.07,26.23,27.85,"18,457,700",27.85
"Jun 17, 2025",26.10,27.22,25.71,26.42,"14,498,900",26.42
"Jun 16, 2025",25.87,26.58,25.60,26.55,"13,601,300",26.55
"Jun 13, 2025",25.65,26.51,25.24,25.41,"15,593,900",25.41
"Jun 12, 2025",27.04,27.41,26.28,26.40,"12,967,500",26.40
"Jun 11, 2025",27.72,28.04,26.89,27.36,"21,283,400",27.36
"Jun 10, 2025",29.57,29.79,27.00,27.17,"30,798,100",27.17
"Jun 9, 2025",30.00,32.70,28.35,29.64,"60,217,100",29.64
"Jun 6, 2025",28.16,29.09,26.35,28.92,"34,136,500",28.92